R, t,algo
0.001296,2.024710,'p4p'
0.001618,2.051602,'p4p'
0.001619,2.139894,'p4p'
0.001587,2.218231,'p4p'
0.001552,2.278831,'p4p'
0.003517,1.981543,'p4p'
0.002861,1.822298,'p4p'
0.003226,1.525241,'p4p'
0.001025,1.306240,'p4p'
0.000399,0.924779,'p4p'
0.000962,0.723072,'p4p'
0.000490,0.788746,'p4p'
0.000512,0.937624,'p4p'
0.000783,0.950317,'p4p'
0.000713,0.784854,'p4p'
0.000981,0.681202,'p4p'
0.000692,0.713703,'p4p'
0.000821,0.535155,'p4p'
0.000972,0.366352,'p4p'
0.000942,0.597182,'p4p'
0.001150,0.577634,'p4p'
0.001274,0.532956,'p4p'
0.000587,0.469974,'p4p'
0.000971,1.983388,'p4p'
0.001083,2.035542,'p4p'
0.001500,1.994532,'p4p'
0.001496,2.191031,'p4p'
0.001479,2.374712,'p4p'
0.001480,2.532399,'p4p'
0.003366,2.189580,'p4p'
0.002784,2.030958,'p4p'
0.003512,1.696756,'p4p'
0.001385,1.476341,'p4p'
0.000811,1.118173,'p4p'
0.001340,0.729907,'p4p'
0.000775,0.797110,'p4p'
0.000807,0.928236,'p4p'
0.000764,0.947650,'p4p'
0.000847,0.819490,'p4p'
0.001050,0.733466,'p4p'
0.001028,0.711718,'p4p'
0.001079,0.614700,'p4p'
0.000996,0.385176,'p4p'
0.001276,0.339991,'p4p'
0.001458,0.391803,'p4p'
0.001575,0.423081,'p4p'
0.000717,0.461481,'p4p'
0.000259,2.127470,'p4p'
0.000700,1.625224,'p4p'
0.000693,1.998008,'p4p'
0.000723,2.177972,'p4p'
0.000825,2.376252,'p4p'
0.002470,2.468498,'p4p'
0.001967,2.338990,'p4p'
0.004314,1.950613,'p4p'
0.001815,1.707606,'p4p'
0.001550,1.345651,'p4p'
0.002109,0.730742,'p4p'
0.001261,0.797944,'p4p'
0.001313,0.903611,'p4p'
0.000673,0.918333,'p4p'
0.000995,0.824896,'p4p'
0.000886,0.744497,'p4p'
0.001500,0.698561,'p4p'
0.001495,0.700637,'p4p'
0.000764,0.540883,'p4p'
0.001684,0.339479,'p4p'
0.001774,0.350542,'p4p'
0.001852,0.383855,'p4p'
0.000956,0.464050,'p4p'
0.000653,1.208542,'p4p'
0.000659,1.163426,'p4p'
0.000709,1.061562,'p4p'
0.000831,1.093908,'p4p'
0.002454,2.205863,'p4p'
0.001917,2.413343,'p4p'
0.004270,2.195000,'p4p'
0.001831,1.940067,'p4p'
0.001590,1.556232,'p4p'
0.002172,0.715783,'p4p'
0.001320,0.787022,'p4p'
0.001375,0.867187,'p4p'
0.000708,0.887602,'p4p'
0.000927,0.816137,'p4p'
0.000872,0.736781,'p4p'
0.001540,0.675298,'p4p'
0.001580,0.768542,'p4p'
0.000677,0.689857,'p4p'
0.001610,0.463598,'p4p'
0.001669,0.413712,'p4p'
0.001735,0.406308,'p4p'
0.001000,0.472110,'p4p'
0.000036,4.715541,'p4p'
0.000113,2.121550,'p4p'
0.000280,2.124958,'p4p'
0.001932,3.578666,'p4p'
0.001308,3.045492,'p4p'
0.004635,2.234924,'p4p'
0.001807,1.891994,'p4p'
0.001821,1.499022,'p4p'
0.002317,0.728565,'p4p'
0.001433,0.802105,'p4p'
0.001479,0.884205,'p4p'
0.000843,0.928719,'p4p'
0.001161,0.855013,'p4p'
0.000795,0.783110,'p4p'
0.001590,0.702760,'p4p'
0.001561,0.775491,'p4p'
0.000787,0.684563,'p4p'
0.001781,0.471649,'p4p'
0.001820,0.434037,'p4p'
0.001870,0.434742,'p4p'
0.001118,0.489494,'p4p'
0.000095,0.938255,'p4p'
0.000270,1.438896,'p4p'
0.001923,3.136789,'p4p'
0.001307,2.725775,'p4p'
0.004651,2.048923,'p4p'
0.001814,1.782538,'p4p'
0.001826,1.457871,'p4p'
0.002318,0.691087,'p4p'
0.001435,0.774817,'p4p'
0.001480,0.850432,'p4p'
0.000846,0.920541,'p4p'
0.001177,0.846368,'p4p'
0.000804,0.783041,'p4p'
0.001594,0.676208,'p4p'
0.001558,0.770668,'p4p'
0.000804,0.711008,'p4p'
0.001799,0.507007,'p4p'
0.001842,0.456585,'p4p'
0.001893,0.445521,'p4p'
0.001120,0.478738,'p4p'
0.000176,2.139788,'p4p'
0.001942,2.374379,'p4p'
0.001308,2.221033,'p4p'
0.004630,1.775088,'p4p'
0.001748,1.604647,'p4p'
0.001783,1.361212,'p4p'
0.002260,0.646346,'p4p'
0.001380,0.738997,'p4p'
0.001423,0.811759,'p4p'
0.000810,0.909222,'p4p'
0.001158,0.833397,'p4p'
0.000751,0.781830,'p4p'
0.001532,0.645401,'p4p'
0.001485,0.746209,'p4p'
0.000787,0.706908,'p4p'
0.001769,0.519675,'p4p'
0.001818,0.465455,'p4p'
0.001871,0.448742,'p4p'
0.001073,0.459540,'p4p'
0.001986,1.765738,'p4p'
0.001315,1.828676,'p4p'
0.004590,1.565782,'p4p'
0.001627,1.470717,'p4p'
0.001717,1.293687,'p4p'
0.002163,0.605076,'p4p'
0.001296,0.705931,'p4p'
0.001335,0.773327,'p4p'
0.000779,0.895651,'p4p'
0.001137,0.819327,'p4p'
0.000672,0.778587,'p4p'
0.001429,0.615091,'p4p'
0.001365,0.730196,'p4p'
0.000777,0.716929,'p4p'
0.001714,0.546218,'p4p'
0.001769,0.484578,'p4p'
0.001823,0.458133,'p4p'
0.001008,0.444681,'p4p'
0.000868,2.075803,'p4p'
0.006533,1.540193,'p4p'
0.003521,1.456814,'p4p'
0.003702,1.313654,'p4p'
0.004112,0.522849,'p4p'
0.003271,0.622492,'p4p'
0.003305,0.656070,'p4p'
0.002749,0.779795,'p4p'
0.003076,0.720405,'p4p'
0.002646,0.684316,'p4p'
0.003382,0.527657,'p4p'
0.003270,0.714478,'p4p'
0.002698,0.775314,'p4p'
0.003628,0.618681,'p4p'
0.003628,0.527947,'p4p'
0.003648,0.468348,'p4p'
0.002992,0.425831,'p4p'
0.005759,1.314849,'p4p'
0.002739,1.329753,'p4p'
0.002990,1.254643,'p4p'
0.003383,0.449092,'p4p'
0.002564,0.549073,'p4p'
0.002597,0.561604,'p4p'
0.002083,0.695968,'p4p'
0.002359,0.645529,'p4p'
0.001919,0.617236,'p4p'
0.002640,0.456514,'p4p'
0.002559,0.679781,'p4p'
0.001991,0.783961,'p4p'
0.002844,0.644295,'p4p'
0.002831,0.543753,'p4p'
0.002843,0.469616,'p4p'
0.002299,0.405355,'p4p'
0.003265,1.334346,'p4p'
0.002990,1.271335,'p4p'
0.002818,0.343671,'p4p'
0.003429,0.430764,'p4p'
0.003415,0.403773,'p4p'
0.003869,0.545743,'p4p'
0.003474,0.508991,'p4p'
0.003926,0.486834,'p4p'
0.003337,0.338516,'p4p'
0.003586,0.626581,'p4p'
0.003850,0.795128,'p4p'
0.002918,0.657588,'p4p'
0.002937,0.542384,'p4p'
0.002945,0.452597,'p4p'
0.003645,0.383422,'p4p'
0.000726,1.321600,'p4p'
0.000758,0.346421,'p4p'
0.000633,0.312111,'p4p'
0.000600,0.237361,'p4p'
0.001143,0.397767,'p4p'
0.001025,0.371462,'p4p'
0.001028,0.365318,'p4p'
0.000365,0.238099,'p4p'
0.000537,0.562708,'p4p'
0.001205,0.809704,'p4p'
0.000793,0.673452,'p4p'
0.000949,0.545942,'p4p'
0.001033,0.445323,'p4p'
0.000867,0.386132,'p4p'
0.000619,0.953369,'p4p'
0.000457,0.461163,'p4p'
0.000446,0.447747,'p4p'
0.000987,0.227919,'p4p'
0.000814,0.175032,'p4p'
0.001078,0.194475,'p4p'
0.000485,0.409880,'p4p'
0.000704,0.411038,'p4p'
0.001120,0.769007,'p4p'
0.000732,0.646743,'p4p'
0.000962,0.516781,'p4p'
0.001086,0.418287,'p4p'
0.000712,0.462494,'p4p'
0.000887,0.312733,'p4p'
0.000840,0.251796,'p4p'
0.001515,0.302956,'p4p'
0.001389,0.303849,'p4p'
0.001546,0.262650,'p4p'
0.000753,0.184822,'p4p'
0.000857,0.649710,'p4p'
0.001664,0.739632,'p4p'
0.001107,0.477760,'p4p'
0.001316,0.363266,'p4p'
0.001420,0.285591,'p4p'
0.001214,0.392673,'p4p'
0.000059,0.569430,'p4p'
0.000633,0.282100,'p4p'
0.000649,0.303002,'p4p'
0.000686,0.251324,'p4p'
0.000270,0.260765,'p4p'
0.000383,1.232560,'p4p'
0.000821,1.465260,'p4p'
0.000848,0.690012,'p4p'
0.001048,0.495957,'p4p'
0.001164,0.380191,'p4p'
0.000330,0.604459,'p4p'
0.000687,0.425148,'p4p'
0.000704,0.435063,'p4p'
0.000731,0.344652,'p4p'
0.000236,0.260133,'p4p'
0.000339,1.553313,'p4p'
0.000876,2.449064,'p4p'
0.000866,0.890358,'p4p'
0.001069,0.627775,'p4p'
0.001184,0.486486,'p4p'
0.000384,0.638986,'p4p'
0.000485,0.440825,'p4p'
0.000313,0.347532,'p4p'
0.000844,0.326128,'p4p'
0.000876,0.203016,'p4p'
0.000338,1.109332,'p4p'
0.001112,3.665594,'p4p'
0.001232,1.387102,'p4p'
0.001323,0.903379,'p4p'
0.000305,0.249503,'p4p'
0.000538,0.219961,'p4p'
0.000786,0.353025,'p4p'
0.000984,0.158631,'p4p'
0.000378,1.143584,'p4p'
0.000690,1.779608,'p4p'
0.000788,1.110062,'p4p'
0.000878,0.802160,'p4p'
0.000458,0.276951,'p4p'
0.000808,0.279814,'p4p'
0.000847,0.027468,'p4p'
0.000318,0.531322,'p4p'
0.001062,1.789905,'p4p'
0.001150,1.933814,'p4p'
0.001225,1.314246,'p4p'
0.000407,0.190312,'p4p'
0.000322,1.946891,'p4p'
0.000971,1.257165,'p4p'
0.000775,0.656072,'p4p'
0.000971,0.482463,'p4p'
0.001079,0.376271,'p4p'
0.000546,0.667824,'p4p'
0.001078,0.983074,'p4p'
0.001093,0.562622,'p4p'
0.001282,0.411069,'p4p'
0.001386,0.314035,'p4p'
0.000610,0.544625,'p4p'
0.001013,0.431658,'p4p'
0.001073,0.330971,'p4p'
0.001142,0.301156,'p4p'
0.000519,0.598268,'p4p'
0.000230,0.391299,'p4p'
0.000354,0.526134,'p4p'
0.000925,0.356515,'p4p'
0.000126,0.698758,'p4p'
0.001084,0.249121,'p4p'
0.001189,0.171195,'p4p'
0.000155,0.136957,'orig'
0.000232,0.155159,'orig'
0.000283,0.178534,'orig'
0.000341,0.227960,'orig'
0.000370,0.510892,'orig'
0.000398,0.634455,'orig'
0.000968,0.571985,'orig'
0.001084,0.299958,'orig'
0.001191,0.358185,'orig'
0.000367,0.319312,'orig'
0.001181,0.611544,'orig'
0.000610,0.884212,'orig'
0.001025,1.089257,'orig'
0.001720,1.315245,'orig'
0.001760,1.514745,'orig'
0.001922,1.458536,'orig'
0.001924,1.422263,'orig'
0.001879,1.334897,'orig'
0.001801,1.274117,'orig'
0.003775,1.285758,'orig'
0.003026,1.229238,'orig'
0.002937,1.235204,'orig'
0.000564,1.287901,'orig'
0.000218,1.515565,'orig'
0.000477,1.101821,'orig'
0.000521,0.658487,'orig'
0.000495,0.647935,'orig'
0.001106,0.335068,'orig'
0.000911,0.236331,'orig'
0.001133,0.225352,'orig'
0.000430,0.555509,'orig'
0.000674,0.499712,'orig'
0.001206,0.838927,'orig'
0.000678,0.680338,'orig'
0.000896,0.543934,'orig'
0.001045,0.445422,'orig'
0.000812,0.543298,'orig'
0.000079,0.190169,'orig'
0.000136,0.240467,'orig'
0.000190,0.297575,'orig'
0.000220,0.700210,'orig'
0.000246,0.838724,'orig'
0.000857,0.712370,'orig'
0.000974,0.348901,'orig'
0.001085,0.415544,'orig'
0.000270,0.349779,'orig'
0.001057,0.665324,'orig'
0.000594,0.947742,'orig'
0.000991,1.153093,'orig'
0.001633,1.373672,'orig'
0.001682,1.563954,'orig'
0.001807,1.513796,'orig'
0.001808,1.474878,'orig'
0.001759,1.385589,'orig'
0.001674,1.322201,'orig'
0.003641,1.315805,'orig'
0.002895,1.246919,'orig'
0.003090,1.219678,'orig'
0.000477,1.211067,'orig'
0.000265,1.064613,'orig'
0.000538,1.032372,'orig'
0.000393,0.703090,'orig'
0.000359,0.702848,'orig'
0.001003,0.366075,'orig'
0.000862,0.261712,'orig'
0.001016,0.244736,'orig'
0.000283,0.591537,'orig'
0.000521,0.548091,'orig'
0.001121,0.914047,'orig'
0.000715,0.726731,'orig'
0.000930,0.577282,'orig'
0.001080,0.471532,'orig'
0.000701,0.560564,'orig'
0.000059,0.581130,'orig'
0.000111,0.478166,'orig'
0.000141,1.037612,'orig'
0.000169,1.158089,'orig'
0.000827,0.910524,'orig'
0.000944,0.419283,'orig'
0.001057,0.492480,'orig'
0.000222,0.370172,'orig'
0.000984,0.709770,'orig'
0.000580,1.002206,'orig'
0.000962,1.208560,'orig'
0.001574,1.425140,'orig'
0.001627,1.608196,'orig'
0.001738,1.562298,'orig'
0.001738,1.521653,'orig'
0.001687,1.431181,'orig'
0.001600,1.365977,'orig'
0.003566,1.344849,'orig'
0.002822,1.266207,'orig'
0.003167,1.213667,'orig'
0.000462,1.163343,'orig'
0.000300,0.863406,'orig'
0.000597,0.981640,'orig'
0.000322,0.737959,'orig'
0.000285,0.751028,'orig'
0.000939,0.393827,'orig'
0.000826,0.284358,'orig'
0.000949,0.261227,'orig'
0.000215,0.620508,'orig'
0.000451,0.582414,'orig'
0.001067,0.976089,'orig'
0.000734,0.767122,'orig'
0.000945,0.606248,'orig'
0.001095,0.494192,'orig'
0.000635,0.572236,'orig'
0.000059,0.402997,'orig'
0.000087,1.264190,'orig'
0.000121,1.369582,'orig'
0.000830,0.992218,'orig'
0.000948,0.394345,'orig'
0.001061,0.480647,'orig'
0.000179,0.447597,'orig'
0.000925,0.796616,'orig'
0.000558,1.088701,'orig'
0.000928,1.289248,'orig'
0.001519,1.496306,'orig'
0.001574,1.667850,'orig'
0.001680,1.624888,'orig'
0.001680,1.579161,'orig'
0.001629,1.484713,'orig'
0.001543,1.414850,'orig'
0.003509,1.372773,'orig'
0.002768,1.279892,'orig'
0.003219,1.196373,'orig'
0.000474,1.100172,'orig'
0.000319,0.733436,'orig'
0.000651,0.919311,'orig'
0.000263,0.736136,'orig'
0.000226,0.754292,'orig'
0.000881,0.419163,'orig'
0.000786,0.306090,'orig'
0.000893,0.282253,'orig'
0.000180,0.614756,'orig'
0.000417,0.616357,'orig'
0.001016,1.045770,'orig'
0.000741,0.812319,'orig'
0.000950,0.638447,'orig'
0.001100,0.518715,'orig'
0.000577,0.575730,'orig'
0.000038,2.415709,'orig'
0.000071,2.153006,'orig'
0.000797,1.270331,'orig'
0.000916,0.394984,'orig'
0.001029,0.502543,'orig'
0.000189,0.543655,'orig'
0.000883,0.906707,'orig'
0.000579,1.199494,'orig'
0.000934,1.392715,'orig'
0.001493,1.587164,'orig'
0.001550,1.743532,'orig'
0.001639,1.706231,'orig'
0.001638,1.654977,'orig'
0.001585,1.556373,'orig'
0.001495,1.481314,'orig'
0.003458,1.413220,'orig'
0.002717,1.303364,'orig'
0.003275,1.183611,'orig'
0.000460,1.038767,'orig'
0.000373,0.627984,'orig'
0.000690,0.857619,'orig'
0.000230,0.737286,'orig'
0.000187,0.764803,'orig'
0.000850,0.455327,'orig'
0.000780,0.337246,'orig'
0.000852,0.309910,'orig'
0.000134,0.614271,'orig'
0.000364,0.650498,'orig'
0.000990,1.126386,'orig'
0.000766,0.870247,'orig'
0.000970,0.680022,'orig'
0.001118,0.550593,'orig'
0.000545,0.579929,'orig'
0.000041,1.669608,'orig'
0.000800,0.752007,'orig'
0.000914,0.198812,'orig'
0.001029,0.231116,'orig'
0.000188,0.770401,'orig'
0.000854,1.094063,'orig'
0.000566,1.363622,'orig'
0.000911,1.537798,'orig'
0.001467,1.713177,'orig'
0.001529,1.850857,'orig'
0.001617,1.815076,'orig'
0.001615,1.750423,'orig'
0.001562,1.639882,'orig'
0.001472,1.552691,'orig'
0.003434,1.450682,'orig'
0.002699,1.316187,'orig'
0.003306,1.152352,'orig'
0.000485,0.948609,'orig'
0.000386,0.632907,'orig'
0.000711,0.788315,'orig'
0.000202,0.689176,'orig'
0.000155,0.697104,'orig'
0.000827,0.487086,'orig'
0.000777,0.372558,'orig'
0.000835,0.348917,'orig'
0.000145,0.563674,'orig'
0.000341,0.697299,'orig'
0.000978,1.201005,'orig'
0.000793,0.923118,'orig'
0.000997,0.719078,'orig'
0.001145,0.580394,'orig'
0.000522,0.578191,'orig'
0.000771,0.363623,'orig'
0.000881,0.441727,'orig'
0.000997,0.221281,'orig'
0.000223,0.958979,'orig'
0.000846,1.249305,'orig'
0.000587,1.497694,'orig'
0.000922,1.652204,'orig'
0.001470,1.805508,'orig'
0.001537,1.921051,'orig'
0.001614,1.890621,'orig'
0.001611,1.817092,'orig'
0.001557,1.700139,'orig'
0.001464,1.605293,'orig'
0.003421,1.472794,'orig'
0.002688,1.318661,'orig'
0.003335,1.116592,'orig'
0.000486,0.865676,'orig'
0.000418,0.635061,'orig'
0.000715,0.739382,'orig'
0.000207,0.668788,'orig'
0.000153,0.668162,'orig'
0.000831,0.518702,'orig'
0.000803,0.406116,'orig'
0.000837,0.381004,'orig'
0.000147,0.541901,'orig'
0.000302,0.734161,'orig'
0.000992,1.268296,'orig'
0.000831,0.971661,'orig'
0.001033,0.754032,'orig'
0.001180,0.606907,'orig'
0.000527,0.579818,'orig'
0.000206,1.011775,'orig'
0.000263,0.409667,'orig'
0.000981,1.248109,'orig'
0.001321,1.482220,'orig'
0.001348,1.688853,'orig'
0.001648,1.801732,'orig'
0.002040,1.905782,'orig'
0.002116,1.974335,'orig'
0.001977,1.961512,'orig'
0.001970,1.882978,'orig'
0.001892,1.767631,'orig'
0.001745,1.669518,'orig'
0.003510,1.490430,'orig'
0.002754,1.313425,'orig'
0.003632,1.062675,'orig'
0.000568,0.766219,'orig'
0.001114,0.542004,'orig'
0.000939,0.685835,'orig'
0.000929,0.667066,'orig'
0.000879,0.675782,'orig'
0.001405,0.572502,'orig'
0.001454,0.454143,'orig'
0.001277,0.422384,'orig'
0.000722,0.543409,'orig'
0.000588,0.767996,'orig'
0.001540,1.384982,'orig'
0.001344,1.062941,'orig'
0.001491,0.816915,'orig'
0.001591,0.653500,'orig'
0.001153,0.583887,'orig'
0.000128,1.146818,'orig'
0.001100,1.325006,'orig'
0.001405,1.570933,'orig'
0.001430,1.765182,'orig'
0.001709,1.855955,'orig'
0.002120,1.930304,'orig'
0.002217,1.973498,'orig'
0.002074,1.976769,'orig'
0.002064,1.907971,'orig'
0.001984,1.806779,'orig'
0.001835,1.717916,'orig'
0.003563,1.520564,'orig'
0.002833,1.342199,'orig'
0.003723,1.083209,'orig'
0.000754,0.798005,'orig'
0.001218,0.405918,'orig'
0.000992,0.682032,'orig'
0.001037,0.696393,'orig'
0.000984,0.749598,'orig'
0.001511,0.611630,'orig'
0.001602,0.469710,'orig'
0.001406,0.429335,'orig'
0.000860,0.586434,'orig'
0.000671,0.716674,'orig'
0.001678,1.418751,'orig'
0.001521,1.135395,'orig'
0.001679,0.865397,'orig'
0.001784,0.688394,'orig'
0.001264,0.579364,'orig'
0.001214,1.800715,'orig'
0.001502,1.844732,'orig'
0.001554,1.950021,'orig'
0.001834,1.982290,'orig'
0.002220,2.002837,'orig'
0.002313,2.003884,'orig'
0.002144,2.021611,'orig'
0.002135,1.947700,'orig'
0.002052,1.847779,'orig'
0.001898,1.755822,'orig'
0.003585,1.520880,'orig'
0.002852,1.325227,'orig'
0.003779,1.034488,'orig'
0.000827,0.723770,'orig'
0.001333,0.396046,'orig'
0.001086,0.644627,'orig'
0.001152,0.674764,'orig'
0.001100,0.720855,'orig'
0.001612,0.656828,'orig'
0.001701,0.512682,'orig'
0.001490,0.469879,'orig'
0.000966,0.568311,'orig'
0.000786,0.742334,'orig'
0.001767,1.496335,'orig'
0.001603,1.211159,'orig'
0.001751,0.917435,'orig'
0.001849,0.726327,'orig'
0.001371,0.579864,'orig'
0.000818,1.915330,'orig'
0.000430,2.019342,'orig'
0.000790,2.028136,'orig'
0.001367,2.021961,'orig'
0.001413,2.014918,'orig'
0.001561,2.049594,'orig'
0.001562,2.017330,'orig'
0.001518,1.963424,'orig'
0.001447,1.908846,'orig'
0.003426,1.664198,'orig'
0.002694,1.484775,'orig'
0.003251,1.206883,'orig'
0.000601,0.946995,'orig'
0.000300,0.461836,'orig'
0.000794,0.681200,'orig'
0.000183,0.728501,'orig'
0.000191,0.864980,'orig'
0.000741,0.752386,'orig'
0.000625,0.547931,'orig'
0.000787,0.459688,'orig'
0.000273,0.655427,'orig'
0.000503,0.501962,'orig'
0.000871,1.100179,'orig'
0.000687,1.237750,'orig'
0.000894,0.947869,'orig'
0.001050,0.746835,'orig'
0.000446,0.529277,'orig'
0.000887,2.049322,'orig'
0.000848,2.026740,'orig'
0.000723,1.999782,'orig'
0.000821,1.995193,'orig'
0.000814,2.038601,'orig'
0.000805,2.054386,'orig'
0.000755,2.054806,'orig'
0.000695,2.046341,'orig'
0.002651,1.785169,'orig'
0.001988,1.618759,'orig'
0.004029,1.340321,'orig'
0.001158,1.108420,'orig'
0.001084,0.683109,'orig'
0.001549,0.696929,'orig'
0.000666,0.755139,'orig'
0.000706,0.910847,'orig'
0.000242,0.877615,'orig'
0.000711,0.676975,'orig'
0.000356,0.553322,'orig'
0.000861,0.689238,'orig'
0.000801,0.456069,'orig'
0.000532,0.635618,'orig'
0.001264,1.004117,'orig'
0.001387,0.829200,'orig'
0.001508,0.675496,'orig'
0.000387,0.486037,'orig'
0.000418,2.035272,'orig'
0.001237,2.007322,'orig'
0.001311,2.024425,'orig'
0.001620,2.050625,'orig'
0.001618,2.138961,'orig'
0.001591,2.217293,'orig'
0.001560,2.278093,'orig'
0.003521,1.981066,'orig'
0.002852,1.821944,'orig'
0.003230,1.525194,'orig'
0.001022,1.306454,'orig'
0.000400,0.925321,'orig'
0.000968,0.723293,'orig'
0.000485,0.788727,'orig'
0.000509,0.937467,'orig'
0.000780,0.949612,'orig'
0.000706,0.784242,'orig'
0.000970,0.680207,'orig'
0.000690,0.713637,'orig'
0.000819,0.535394,'orig'
0.000961,0.365885,'orig'
0.000920,0.595787,'orig'
0.001121,0.576298,'orig'
0.001281,0.531386,'orig'
0.000584,0.469837,'orig'
0.000969,1.983124,'orig'
0.001086,2.035316,'orig'
0.001491,1.993414,'orig'
0.001485,2.189927,'orig'
0.001473,2.373542,'orig'
0.001479,2.531435,'orig'
0.003360,2.188998,'orig'
0.002767,2.030483,'orig'
0.003524,1.696653,'orig'
0.001383,1.476523,'orig'
0.000818,1.118638,'orig'
0.001352,0.730347,'orig'
0.000770,0.797383,'orig'
0.000804,0.928357,'orig'
0.000753,0.947383,'orig'
0.000840,0.819287,'orig'
0.001035,0.732973,'orig'
0.001026,0.711928,'orig'
0.001074,0.615248,'orig'
0.000981,0.385724,'orig'
0.001258,0.339151,'orig'
0.001432,0.390773,'orig'
0.001584,0.422038,'orig'
0.000710,0.461800,'orig'
0.000258,2.127218,'orig'
0.000693,1.623922,'orig'
0.000687,1.996655,'orig'
0.000721,2.176528,'orig'
0.000828,2.375015,'orig'
0.002467,2.467703,'orig'
0.001953,2.338295,'orig'
0.004325,1.950426,'orig'
0.001819,1.707756,'orig'
0.001562,1.346038,'orig'
0.002123,0.731386,'orig'
0.001266,0.798479,'orig'
0.001317,0.903997,'orig'
0.000679,0.918457,'orig'
0.001011,0.825032,'orig'
0.000892,0.744455,'orig'
0.001503,0.699015,'orig'
0.001494,0.701348,'orig'
0.000777,0.541731,'orig'
0.001680,0.339835,'orig'
0.001765,0.350441,'orig'
0.001869,0.383771,'orig'
0.000962,0.464750,'orig'
0.000646,1.208855,'orig'
0.000653,1.163411,'orig'
0.000706,1.061388,'orig'
0.000833,1.093558,'orig'
0.002445,2.205130,'orig'
0.001900,2.412542,'orig'
0.004290,2.194782,'orig'
0.001843,1.940226,'orig'
0.001610,1.556563,'orig'
0.002193,0.716592,'orig'
0.001331,0.787766,'orig'
0.001387,0.867801,'orig'
0.000721,0.888009,'orig'
0.000953,0.816518,'orig'
0.000887,0.737053,'orig'
0.001550,0.675944,'orig'
0.001585,0.769326,'orig'
0.000700,0.690712,'orig'
0.001619,0.464341,'orig'
0.001673,0.414198,'orig'
0.001761,0.406872,'orig'
0.001015,0.473027,'orig'
0.000035,4.713256,'orig'
0.000113,2.120222,'orig'
0.000282,2.123938,'orig'
0.001935,3.577779,'orig'
0.001300,3.044561,'orig'
0.004642,2.234579,'orig'
0.001812,1.891933,'orig'
0.001829,1.499088,'orig'
0.002327,0.729230,'orig'
0.001436,0.802664,'orig'
0.001481,0.884644,'orig'
0.000848,0.928889,'orig'
0.001176,0.855158,'orig'
0.000809,0.783127,'orig'
0.001590,0.703244,'orig'
0.001557,0.776057,'orig'
0.000805,0.685167,'orig'
0.001782,0.472151,'orig'
0.001817,0.434284,'orig'
0.001885,0.435045,'orig'
0.001123,0.490261,'orig'
0.000092,0.937394,'orig'
0.000268,1.438107,'orig'
0.001928,3.136181,'orig'
0.001300,2.725019,'orig'
0.004654,2.048669,'orig'
0.001814,1.782524,'orig'
0.001830,1.457942,'orig'
0.002324,0.691788,'orig'
0.001434,0.775437,'orig'
0.001478,0.850947,'orig'
0.000847,0.920811,'orig'
0.001188,0.846599,'orig'
0.000813,0.783161,'orig'
0.001590,0.676748,'orig'
0.001550,0.771252,'orig'
0.000819,0.711614,'orig'
0.001796,0.507592,'orig'
0.001835,0.456972,'orig'
0.001905,0.445985,'orig'
0.001122,0.479547,'orig'
0.000178,2.139217,'orig'
0.001943,2.374114,'orig'
0.001297,2.220524,'orig'
0.004637,1.774932,'orig'
0.001752,1.604678,'orig'
0.001792,1.361294,'orig'
0.002271,0.647051,'orig'
0.001385,0.739640,'orig'
0.001427,0.812308,'orig'
0.000817,0.909547,'orig'
0.001173,0.833676,'orig'
0.000765,0.782008,'orig'
0.001533,0.645965,'orig'
0.001483,0.746796,'orig'
0.000805,0.707507,'orig'
0.001769,0.520299,'orig'
0.001813,0.465911,'orig'
0.001885,0.449288,'orig'
0.001080,0.460358,'orig'
0.001982,1.765684,'orig'
0.001298,1.828363,'orig'
0.004601,1.565757,'orig'
0.001634,1.470851,'orig'
0.001732,1.293847,'orig'
0.002178,0.605830,'orig'
0.001305,0.706653,'orig'
0.001343,0.773970,'orig'
0.000790,0.896109,'orig'
0.001155,0.819726,'orig'
0.000689,0.778902,'orig'
0.001434,0.615729,'orig'
0.001366,0.730840,'orig'
0.000797,0.717576,'orig'
0.001716,0.546940,'orig'
0.001766,0.485176,'orig'
0.001839,0.458838,'orig'
0.001019,0.445549,'orig'
0.000878,2.074860,'orig'
0.006540,1.540056,'orig'
0.003527,1.456865,'orig'
0.003713,1.313685,'orig'
0.004123,0.523553,'orig'
0.003277,0.623238,'orig'
0.003310,0.656790,'orig'
0.002756,0.780383,'orig'
0.003092,0.720923,'orig'
0.002661,0.684812,'orig'
0.003384,0.528317,'orig'
0.003269,0.715031,'orig'
0.002718,0.775820,'orig'
0.003633,0.619344,'orig'
0.003632,0.528630,'orig'
0.003663,0.469192,'orig'
0.003000,0.426602,'orig'
0.005755,1.314949,'orig'
0.002732,1.329901,'orig'
0.002988,1.254665,'orig'
0.003381,0.449727,'orig'
0.002558,0.549826,'orig'
0.002589,0.562382,'orig'
0.002078,0.696639,'orig'
0.002362,0.646127,'orig'
0.001922,0.617837,'orig'
0.002629,0.457180,'orig'
0.002545,0.680276,'orig'
0.001997,0.784368,'orig'
0.002839,0.644872,'orig'
0.002825,0.544409,'orig'
0.002846,0.470444,'orig'
0.002294,0.405992,'orig'
0.003265,1.334516,'orig'
0.002987,1.271291,'orig'
0.002816,0.343904,'orig'
0.003430,0.431440,'orig'
0.003418,0.404573,'orig'
