dx
8.6254e-13
1.9842e-14
7.3468e-15
5.3932e-15
6.7489e-15
7.0251e-16
2.0369e-15
7.0611e-16
9.5271e-15
1.5127e-14
5.5204e-13
3.1128e-15
4.6009e-16
2.0103e-12
3.0316e-11
1.3766e-13
1.1793e-15
1.4366e-15
2.9546e-12
5.936e-14
3.9122e-10
2.9029e-15
7.7151e-14
1.3783e-14
2.6015e-13
1.3074e-15
8.0979e-16
4.4365e-10
3.0883e-11
2.3244e-14
1.117e-13
2.3151e-15
1.3168e-13
1.7695e-14
4.1557e-15
2.3628e-14
9.1623e-16
1.0175e-13
7.7949e-16
2.5107e-14
1.0193e-15
1.7233e-14
1.2469e-13
3.515e-13
8.153e-14
6.4024e-14
8.7261e-16
8.2382e-13
3.8714e-11
1.7459e-14
6.3014e-14
1.2912e-14
2.9829e-10
2.9861e-11
3.1392e-14
1.4328e-14
1.0145e-12
1.916e-14
1.4727e-14
5.1583e-14
3.5486e-15
1.6761e-15
1.6681e-15
1.863e-14
1.4214e-15
2.0326e-13
3.0462e-13
1.9403e-14
3.9284e-15
3.0611e-14
1.2423e-15
3.9668e-14
5.2901e-15
2.321e-15
4.4037e-12
7.3861e-15
9.3372e-16
6.1364e-14
8.6496e-16
6.1634e-06
8.2328e-16
3.232e-14
3.3086e-14
6.04e-16
7.3238e-17
4.9214e-14
3.5929e-16
4.7788e-14
2.8437e-14
4.8041e-13
7.0892e-16
3.4475e-13
4.5307e-16
7.932e-15
4.689e-15
6.1088e-15
1.2141e-12
4.5828e-14
1.8641e-15
9.0541e-15
2.8466e-16
3.2524e-15
1.7999e-15
1.3542e-12
2.0426e-14
7.2142e-16
8.373e-16
4.2636e-14
1.535e-15
5.0606e-15
1.3145e-14
1.2791e-15
4.3064e-15
8.0368e-07
3.6366e-16
2.6669e-14
4.0957e-16
1.9564e-13
1.4593e-15
9.9995e-16
1.0268e-15
3.8514e-16
1.1724e-14
1.6692e-15
5.2948e-13
2.1834e-14
3.5175e-16
2.7484e-15
8.6863e-15
3.869e-16
8.7518e-16
6.0624e-15
2.848e-15
1.4919e-14
3.2155e-15
1.063e-14
2.9858e-14
5.8006e-15
2.7997e-15
6.855e-14
4.277e-14
2.4371e-15
3.0508e-15
1.9499e-15
7.0537e-16
9.8865e-15
2.8373e-15
1.203e-15
1.5363e-15
5.7003e-15
4.7631e-14
1.2506e-14
3.304e-16
1.0594e-13
1.7779e-13
1.8795e-12
1.2338e-15
9.0195e-16
2.2683e-15
3.2043e-14
2.9169e-12
4.3557e-16
4.8093e-16
1.3997e-15
8.2588e-13
5.7667e-15
4.8679e-15
1.3033e-15
2.4595e-15
1.0548e-15
1.6395e-16
7.9364e-16
1.0126e-13
6.3515e-16
4.6045e-16
4.3542e-16
1.0722e-15
3.0897e-14
3.6129e-13
1.1118e-14
4.9499e-15
1.0471e-14
1.0072e-14
8.7173e-15
4.3615e-13
6.6719e-16
1.2256e-15
2.5948e-13
9.5874e-13
3.5243e-15
5.8938e-14
2.9586e-14
3.8928e-16
1.8681e-15
3.7335e-16
1.7155e-14
1.8533e-15
1.0484e-14
2.0722e-15
5.0224e-15
7.089e-15
2.1542e-14
1.3828e-13
4.1139e-16
5.2434e-12
1.4485e-15
1.4115e-14
2.7625e-10
9.7658e-14
4.7212e-15
8.1036e-15
1.0105e-15
5.0147e-15
1.165e-13
3.1811e-15
6.4012e-16
2.8262e-13
3.0433e-15
6.7816e-15
1.3637e-15
4.1794e-15
3.4795e-13
5.242e-14
8.7032e-16
4.8245e-15
1.0664e-10
2.8778e-15
4.6875e-12
3.3982e-12
9.0189e-16
2.5464e-15
9.6507e-16
1.0894e-15
2.9185e-16
5.1553e-15
3.3327e-15
2.036e-15
2.2332e-15
4.8513e-15
1.5073e-15
1.422e-14
1.2072e-15
2.4683e-16
1.6302e-11
6.5555e-14
6.027e-15
1.0816e-15
5.6154e-15
1.0549e-15
6.6116e-16
9.7074e-15
2.819e-15
8.5384e-16
2.2796e-15
3.2702e-16
9.7562e-14
4.1034e-15
4.7041e-15
8.8349e-12
3.3746e-15
6.8907e-12
5.2298e-15
6.2298e-16
6.9819e-16
3.0842e-15
1.9072e-15
2.0799e-14
3.4856e-14
4.1487e-15
4.9345e-14
9.2497e-15
3.9218e-16
9.3811e-16
1.4177e-14
6.8359e-15
1.1905e-14
1.5583e-15
1.1038e-15
5.3657e-16
1.4364e-14
4.8023e-16
3.9484e-16
1.3452e-14
1.0984e-15
1.5446e-14
6.8961e-15
4.3764e-16
2.9486e-14
3.44e-15
5.936e-13
8.1645e-15
7.9632e-16
1.6125e-14
8.918e-14
1.3929e-10
7.5364e-12
1.4073e-13
4.2804e-14
3.2325e-16
4.0133e-15
8.0576e-16
4.943e-12
5.8168e-11
1.3342e-17
2.2469e-15
5.0356e-15
5.203e-16
1.6224e-15
1.5277e-14
1.0263e-14
8.344e-15
1.7873e-15
2.3886e-12
4.8594e-15
1.2993e-12
3.8734e-15
4.9147e-16
1.6308e-13
3.007e-16
2.5766e-15
2.8895e-11
1.0423e-14
2.3746e-15
2.7596e-14
2.8322e-15
6.4247e-15
1.6303e-16
2.1523e-13
6.9738e-15
1.1803e-13
1.0665e-14
6.411e-16
1.2383e-14
2.6835e-12
7.1039e-14
5.2171e-16
6.3913e-14
2.8593e-14
2.8228e-13
1.333e-15
7.1347e-15
1.7639e-12
1.7226e-15
6.4399e-15
5.4192e-16
1.3186e-15
4.1503e-12
2.156e-15
4.503e-15
1.6029e-15
9.1068e-15
3.1788e-14
4.1956e-16
3.9019e-14
4.1239e-16
1.0833e-14
6.1103e-15
6.5213e-15
7.2989e-15
4.2173e-15
1.108e-14
5.1394e-13
9.5436e-15
4.0953e-13
8.0579e-15
7.6039e-14
7.3876e-15
8.0245e-13
3.5027e-11
4.0468e-15
5.2047e-15
8.9365e-16
8.6509e-16
1.522e-14
1.2249e-15
1.1133e-11
6.796e-16
8.6177e-16
2.3626e-16
8.7159e-16
1.4229e-13
3.4843e-14
4.241e-15
1.3432e-15
2.4719e-13
3.7387e-16
5.2496e-14
2.7891e-14
6.0697e-15
2.0182e-15
3.7272e-15
1.8711e-15
4.4162e-16
9.0986e-16
3.7884e-13
3.7171e-15
5.4038e-15
2.9876e-11
3.1167e-14
6.694e-14
4.4025e-16
2.8515e-15
4.7341e-14
1.4545e-14
2.8822e-15
4.5263e-11
8.2471e-16
2.073e-14
1.9668e-14
1.0251e-15
2.7262e-16
7.0106e-14
8.9709e-16
9.5141e-16
5.704e-16
3.7405e-15
4.8741e-16
6.2952e-14
9.5269e-13
5.3128e-14
1.027e-12
4.6812e-15
2.6138e-13
4.0408e-14
1.1311e-16
2.2099e-14
2.9189e-15
5.6888e-14
3.9321e-14
9.5224e-16
5.5297e-11
1.4981e-12
4.7693e-15
4.9221e-15
8.9806e-16
4.7829e-16
7.3609e-15
4.18e-15
2.916e-14
1.773e-15
7.0001e-16
3.7121e-15
1.5493e-15
1.5521e-16
1.4459e-11
1.0756e-15
9.4192e-14
4.3618e-13
1.0658e-15
5.9486e-16
6.6415e-16
4.0954e-15
6.3516e-16
8.469e-15
6.3656e-14
4.9687e-15
4.2922e-15
1.8353e-15
5.8841e-13
5.6831e-15
1.599e-13
1.0567e-15
6.8063e-12
4.0399e-16
2.3277e-14
4.5237e-15
3.7692e-13
1.1697e-15
2.3271e-14
2.9719e-14
6.7785e-15
3.7937e-15
1.2133e-12
6.1854e-13
1.548e-15
7.7843e-16
1.4342e-15
1.3907e-14
2.0517e-13
9.7002e-15
1.507e-13
9.768e-13
9.2807e-16
2.4763e-13
7.6217e-15
4.4866e-15
1.216e-16
1.4996e-15
8.4128e-15
7.6149e-17
3.6805e-12
7.8242e-15
1.2025e-15
1.31e-15
1.4175e-14
2.9471e-15
8.0896e-13
1.3558e-13
4.161e-16
7.933e-15
1.1884e-11
2.9107e-16
1.7135e-14
1.855e-15
5.5847e-15
3.2659e-16
2.1194e-16
8.7009e-14
1.4626e-15
1.3278e-14
6.6464e-15
5.1531e-16
6.7263e-16
1.6834e-15
3.188e-11
1.8215e-12
5.3166e-14
2.3352e-14
1.13e-15
1.719e-15
3.3856e-15
6.1232e-14
1.2369e-12
5.9776e-13
2.3708e-14
5.3692e-15
5.2786e-14
2.4185e-16
1.2229e-14
5.2475e-12
1.1041e-14
1.3503e-14
9.9654e-16
8.8055e-16
7.7429e-16
1.3707e-15
1.625e-15
3.9734e-12
1.1556e-15
6.1639e-15
1.7275e-14
3.0001e-14
3.3633e-16
1.246e-11
9.541e-16
1.0911e-13
5.9181e-15
1.1608e-15
2.1791e-14
4.5353e-14
1.4282e-14
4.444e-16
5.7743e-14
2.2851e-14
2.002e-16
6.1666e-16
1.0658e-15
2.1219e-16
1.4827e-15
1.0127e-14
8.5357e-12
1.4184e-15
9.0733e-16
1.8874e-15
1.4356e-12
2.803e-16
5.1011e-11
2.1598e-15
1.0991e-13
2.0948e-15
1.1488e-12
2.7822e-15
2.9715e-14
1.1637e-10
7.7425e-16
2.2382e-16
1.0252e-14
1.9123e-14
1.3846e-13
9.5587e-15
1.326e-15
9.4224e-12
1.4063e-15
8.4091e-12
4.3832e-12
4.4162e-13
1.8936e-16
1.5679e-15
4.3062e-16
5.6155e-11
4.2801e-15
1.5132e-14
2.9822e-15
1.5654e-13
1.6754e-15
1.2642e-15
4.6179e-15
1.0201e-15
2.9111e-13
4.6073e-16
0.00040252
2.1442e-13
3.795e-15
4.3097e-14
5.1032e-13
1.3855e-14
4.4533e-14
2.4478e-15
4.5306e-12
1.6707e-14
2.552e-12
1.9246e-11
1.9544e-14
5.8003e-12
1.1374e-14
1.0615e-15
2.7522e-15
2.1769e-13
5.7344e-16
1.2393e-15
3.1851e-13
1.4899e-15
4.7889e-16
7.8036e-15
4.1656e-15
3.9329e-11
6.7515e-14
2.4992e-15
5.313e-15
2.2008e-14
8.8137e-16
1.4449e-15
2.6047e-13
5.5146e-15
5.3391e-16
1.5861e-14
7.7314e-15
1.0162e-15
2.3698e-11
5.0882e-14
1.3222e-14
2.0986e-15
3.2952e-16
4.6242e-13
5.2491e-15
5.711e-16
8.9825e-12
1.5042e-15
1.1276e-13
9.5992e-15
3.1266e-15
2.1384e-12
2.0936e-14
4.534e-16
1.8015e-08
4.8309e-14
8.5513e-16
3.8578e-16
2.8462e-15
1.3441e-15
1.6734e-14
6.7832e-16
6.5041e-14
1.1188e-15
1.7596e-14
3.3408e-14
2.2982e-16
8.1501e-17
1.1277e-13
3.1364e-15
3.6213e-14
8.4632e-16
4.4362e-16
5.0732e-15
9.0627e-11
7.6195e-16
8.1198e-14
2.3722e-15
7.4363e-14
1.2229e-12
1.9196e-13
1.4434e-15
1.2554e-14
1.2387e-14
1.6214e-15
5.6406e-15
3.3485e-16
2.2473e-14
3.2192e-14
2.108e-15
1.4446e-12
1.3593e-13
3.3749e-14
1.0579e-14
1.4915e-15
1.918e-15
1.3903e-15
3.6218e-15
1.242e-15
1.6126e-14
2.4487e-15
1.5282e-15
1.4058e-15
7.248e-16
1.5345e-15
4.723e-15
2.4362e-14
2.1987e-12
1.6341e-14
7.0565e-15
1.0323e-13
3.6406e-15
1.1795e-15
8.9553e-16
1.1291e-15
3.6439e-14
4.6432e-15
6.1577e-12
1.5402e-15
1.4077e-15
1.0753e-13
3.2338e-13
1.5708e-14
1.0845e-14
2.8795e-16
7.1747e-15
1.3395e-12
5.8407e-14
4.3998e-16
2.8196e-13
1.9852e-12
3.5684e-16
1.5228e-14
5.6707e-16
2.2965e-14
4.2484e-12
5.1323e-11
4.3722e-14
4.019e-16
4.3097e-16
2.8607e-15
4.5786e-15
3.9946e-12
3.8042e-16
3.8443e-16
1.0504e-14
1.139e-14
1.2908e-14
1.0751e-14
2.4358e-15
2.2464e-16
1.0224e-15
4.0455e-16
2.3163e-14
1.6484e-12
7.4849e-16
6.941e-16
2.1224e-15
7.123e-12
9.8414e-16
1.6404e-15
2.1372e-16
4.066e-15
4.4069e-15
1.4795e-16
1.4792e-13
1.0271e-15
3.7183e-16
1.6518e-15
1.0078e-15
6.2811e-16
1.8481e-15
1.0223e-12
1.9669e-14
1.6811e-15
1.681e-15
1.0517e-14
2.3317e-13
2.5557e-12
7.9771e-09
1.9367e-14
6.0521e-16
3.5672e-15
1.7942e-15
5.1096e-15
4.0179e-12
5.6392e-15
1.746e-08
1.9342e-15
8.3822e-16
1.1044e-14
2.4711e-15
4.8341e-11
4.0638e-15
4.8474e-16
1.3858e-15
7.3442e-15
1.2942e-12
6.4743e-10
8.2419e-15
1.1355e-15
1.0628e-14
3.7023e-15
3.0684e-12
2.5722e-14
5.4417e-15
2.2769e-14
5.4662e-12
7.2735e-16
8.2682e-14
1.2432e-11
5.2772e-15
1.2327e-15
4.2362e-14
2.8556e-14
1.2777e-13
4.4243e-16
8.6073e-15
1.3025e-13
3.6581e-15
6.3174e-14
1.4412e-15
1.3075e-15
6.7169e-16
2.9629e-15
8.8559e-16
3.3674e-15
1.1042e-15
5.8194e-15
5.1326e-16
4.5373e-16
1.9674e-15
2.8155e-15
3.786e-13
1.2204e-12
2.9762e-15
2.0091e-13
1.0525e-15
1.754e-14
1.2612e-15
1.1624e-11
1.8771e-14
3.4794e-15
5.8602e-14
7.7016e-14
1.1702e-13
1.228e-13
2.0685e-15
1.6732e-13
6.413e-16
5.2712e-11
7.0804e-14
1.7227e-14
6.2049e-14
4.2696e-13
5.4553e-15
1.452e-15
5.8979e-16
4.9442e-16
1.3497e-14
2.4893e-14
3.539e-16
8.4255e-15
1.6166e-15
6.4844e-16
4.4249e-15
1.5516e-14
4.0271e-13
9.5108e-13
7.9504e-16
7.7092e-16
5.5912e-15
2.299e-15
9.0106e-15
4.742e-07
9.3665e-16
3.1026e-07
1.742e-13
1.5952e-15
5.5991e-13
9.1496e-16
2.1851e-15
3.3006e-14
6.0818e-16
6.5204e-16
1.4153e-15
2.1525e-13
2.016e-15
2.7874e-13
1.8494e-14
1.4536e-14
1.8787e-15
6.1269e-15
1.9767e-15
3.9663e-15
5.075e-15
1.6774e-14
7.9261e-14
3.4957e-15
7.2742e-14
3.775e-15
6.9297e-15
5.9609e-15
1.0074e-15
1.1444e-15
6.8853e-15
9.4775e-16
6.3633e-16
4.3828e-16
8.7177e-16
3.0008e-13
4.3417e-14
2.5314e-14
8.4473e-15
1.5829e-15
9.7149e-15
2.993e-13
4.9439e-15
3.3321e-15
1.9333e-15
4.5382e-16
3.9717e-15
1.5805e-15
1.6262e-12
3.2019e-15
1.3773e-12
1.2268e-16
1.6038e-14
7.8308e-15
2.3745e-16
5.5727e-13
3.6948e-11
4.6488e-14
1.0311e-14
1.8378e-15
5.9214e-14
7.5253e-16
4.8052e-16
2.8308e-15
7.0409e-16
3.5406e-13
2.6872e-16
2.772e-12
1.7853e-15
5.5284e-14
3.7063e-15
1.2783e-15
2.2075e-15
3.4354e-16
3.8064e-14
6.0274e-15
7.7084e-15
8.2794e-13
4.2508e-15
3.3397e-15
1.0897e-13
2.2302e-14
3.4653e-14
1.551e-15
1.7916e-15
3.6233e-12
3.935e-16
2.1138e-15
4.851e-16
1.1473e-14
2.0849e-16
1.1126e-15
1.8467e-15
6.4141e-15
3.4282e-10
1.5205e-11
1.1107e-13
9.1533e-13
3.4348e-15
3.4222e-15
1.4099e-14
6.8111e-15
2.7658e-15
8.0914e-14
9.1725e-15
3.6646e-16
1.9677e-15
1.7172e-15
4.0333e-16
5.4613e-16
8.15e-16
5.3616e-15
3.3666e-13
3.4623e-14
5.3849e-16
5.2256e-13
1.8902e-15
1.5923e-11
1.5609e-15
1.6451e-13
1.5092e-12
9.78e-14
6.6698e-16
7.0599e-09
1.3843e-14
5.3384e-16
6.5661e-13
1.367e-15
2.8743e-13
9.0638e-16
4.4561e-16
1.1474e-15
3.7461e-14
1.4258e-14
6.2281e-15
1.7799e-15
1.8905e-15
9.4809e-16
1.0547e-13
8.0502e-16
5.7533e-16
3.441e-13
1.7308e-13
2.0306e-15
8.8994e-14
1.5305e-15
1.1398e-15
5.1326e-14
4.4598e-13
1.4617e-14
1.8854e-15
3.6578e-16
1.1451e-14
2.4714e-15
6.101e-16
7.4075e-10
2.1484e-15
8.0129e-16
1.2045e-14
1.6374e-15
1.3226e-14
9.539e-16
1.0213e-13
1.0927e-14
2.4694e-14
6.9468e-15
8.1858e-16
1.4249e-15
5.3259e-13
1.9503e-15
1.1236e-15
4.3474e-15
1.3132e-15
3.1374e-14
2.1903e-14
5.4335e-14
4.7231e-16
3.9203e-16
1.0467e-15
2.0751e-10
8.5117e-15
3.2352e-16
5.275e-15
2.5707e-15
1.4893e-15
2.6631e-14
2.6768e-14
1.9809e-15
1.2556e-15
7.2896e-14
7.3859e-15
1.18e-15
8.4581e-14
1.288e-14
9.1258e-16
1.8026e-15
2.0695e-15
2.084e-15
1.4576e-14
3.1767e-15
1.0144e-15
1.5611e-11
5.5226e-15
4.3793e-14
3.5452e-13
4.2251e-16
3.3742e-14
2.0072e-14
3.6614e-14
4.7169e-16
6.9965e-16
1.499e-15
7.1501e-16
4.6107e-14
1.513e-15
6.973e-14
5.8552e-15
1.8616e-15
8.9603e-14
4.3367e-15
9.5646e-12
6.1572e-16
4.2757e-13
2.641e-12
4.9756e-15
4.4416e-13
2.0467e-15
9.1825e-16
1.1982e-15
5.317e-16
1.5327e-15
2.5578e-14
2.5105e-15
4.3437e-16
4.1575e-16
1.2141e-14
3.7342e-15
1.9796e-14
1.5175e-15
4.3495e-14
6.0993e-14
2.0255e-14
3.7056e-14
1.2201e-14
2.1568e-15
2.4083e-13
1.2903e-15
5.7937e-12
3.4901e-15
1.0047e-15
2.1272e-13
5.5681e-15
5.8678e-13
3.6706e-13
6.839e-16
5.3066e-15
1.083e-15
1.4419e-15
8.1366e-16
2.0652e-13
5.2201e-15
9.2981e-16
1.1916e-11
1.9519e-15
4.0411e-15
8.6223e-15
3.1065e-15
2.229e-14
8.371e-16
2.0177e-16
5.9658e-16
4.3048e-14
6.3128e-15
6.7019e-14
2.9159e-14
3.617e-15
8.1596e-14
1.9373e-13
3.0791e-15
8.5999e-15
1.0966e-14
1.8839e-15
2.0035e-11
2.4762e-14
8.0076e-15
1.1706e-15
9.1646e-15
4.87e-15
2.4079e-15
3.0775e-14
1.2209e-15
4.1267e-14
6.089e-15
1.7861e-12
3.569e-11
8.3089e-16
5.3023e-16
1.1886e-13
1.0186e-14
1.1659e-12
9.1488e-16
1.8374e-14
5.162e-15
1.1865e-12
9.5715e-15
1.0676e-12
1.9074e-12
1.4323e-15
1.0582e-14
9.8884e-15
9.6393e-17
1.8891e-15
2.464e-16
1.7598e-14
2.2658e-13
1.7671e-15
6.9611e-16
7.6852e-16
1.2233e-15
9.7399e-13
8.5376e-16
7.3212e-13
1.227e-14
3.0393e-15
3.7146e-16
1.3553e-15
1.2609e-13
1.5461e-15
1.4763e-15
2.8569e-15
4.0051e-15
5.1281e-16
2.3578e-13
2.5512e-15
5.4612e-13
4.3584e-16
7.2746e-16
6.8888e-13
9.5549e-10
1.711e-14
2.0111e-11
2.6618e-15
2.7708e-13
1.3904e-14
1.988e-15
3.3165e-15
7.4446e-15
1.151e-15
3.1205e-16
3.3226e-15
1.8515e-15
1.0158e-16
9.3669e-15
2.3206e-15
7.1748e-16
6.8422e-15
2.9687e-14
4.4564e-15
3.7989e-15
6.4546e-16
2.3079e-14
2.8533e-15
4.8465e-14
8.8489e-16
4.2478e-15
1.7782e-15
1.2105e-13
9.6081e-16
9.2078e-15
5.1459e-15
1.2737e-13
4.8313e-15
5.7237e-16
4.0432e-16
8.0941e-16
6.2104e-14
5.9194e-14
2.4813e-16
1.8058e-15
4.4913e-13
5.8767e-13
6.2763e-16
1.3961e-15
7.5475e-16
5.2271e-16
1.8911e-08
2.8933e-15
8.611e-14
2.5024e-12
7.1858e-13
1.2021e-14
1.134e-15
5.8174e-14
4.1195e-15
7.3567e-16
1.8917e-12
1.3936e-14
1.3154e-15
1.6882e-15
1.3485e-11
1.4504e-15
8.878e-14
1.2961e-12
3.8335e-14
7.7023e-16
5.9518e-14
3.1619e-15
1.9214e-15
2.6053e-14
4.7794e-13
1.5078e-12
6.4174e-16
6.4752e-16
3.3286e-15
9.9204e-14
6.3783e-16
2.1763e-16
2.0318e-15
2.1378e-15
8.0116e-12
8.0813e-15
1.7748e-13
1.6414e-15
5.9353e-15
2.2455e-15
8.2784e-15
3.9376e-16
8.9524e-15
1.8986e-13
2.8219e-14
6.2858e-15
8.4267e-15
1.7033e-14
1.3676e-14
4.9372e-16
1.1021e-13
8.4751e-12
1.0089e-15
1.4254e-14
1.2632e-13
1.408e-15
8.8787e-14
2.0312e-10
3.5514e-15
9.4528e-11
8.1071e-15
6.5974e-14
3.4299e-12
5.7013e-13
4.2399e-16
1.4585e-15
4.2237e-14
3.7498e-12
8.6614e-15
2.4227e-15
2.3005e-16
9.6676e-16
2.6015e-15
1.6634e-14
1.0231e-15
5.96e-16
2.4386e-15
1.0118e-14
1.5606e-15
7.5569e-15
1.6621e-11
9.907e-15
1.0117e-11
2.903e-14
5.5634e-15
3.2105e-15
7.8225e-15
1.7956e-13
4.6281e-16
3.6113e-15
1.9321e-15
2.0276e-15
5.0597e-14
8.5332e-16
9.6829e-16
3.2334e-16
3.5931e-14
2.9136e-15
1.3375e-15
1.04e-13
2.4356e-15
3.4972e-15
5.9946e-13
3.0973e-14
5.2575e-13
1.8975e-15
9.8667e-16
2.444e-12
2.6233e-15
4.4303e-14
3.6061e-14
1.5385e-14
2.9553e-16
1.8665e-13
3.0614e-14
1.4047e-13
4.742e-13
5.6852e-12
5.3297e-16
1.3062e-13
5.6538e-13
2.6038e-15
7.9169e-16
5.4139e-13
1.7245e-15
3.043e-15
1.0771e-14
1.272e-15
8.2869e-16
3.9535e-15
4.9456e-15
1.777e-15
1.2782e-14
2.8416e-15
6.4521e-14
2.6641e-14
2.5694e-15
2.7037e-15
2.9819e-13
1.202e-14
1.923e-15
1.5697e-15
2.6164e-16
4.3843e-15
4.5658e-15
2.5072e-15
1.6462e-15
1.2054e-14
4.225e-16
2.3753e-14
4.5049e-15
2.033e-13
6.6303e-15
7.4049e-15
2.4996e-15
1.3329e-12
1.5343e-14
3.1889e-15
3.5197e-14
1.241e-12
8.9091e-14
1.5642e-15
7.3142e-15
9.3628e-16
6.2894e-16
1.6794e-14
4.121e-15
7.0256e-16
6.3823e-16
2.1395e-15
3.3664e-15
7.1747e-15
2.6067e-15
5.44e-15
3.2239e-13
5.9193e-16
5.916e-15
4.4017e-15
1.7017e-15
3.1628e-14
4.5375e-16
3.9443e-15
7.9057e-16
6.6634e-16
2.254e-15
4.5932e-13
7.8143e-16
1.1475e-15
2.2586e-15
2.6547e-16
1.2375e-15
2.228e-14
1.431e-13
6.6773e-16
3.0382e-15
3.1882e-15
5.6223e-14
2.8387e-15
3.2407e-16
6.9314e-13
1.3972e-15
3.6305e-16
6.6284e-14
3.3402e-15
4.6971e-16
6.4202e-14
3.7103e-15
3.9308e-14
5.0826e-16
4.0811e-15
4.311e-16
9.5429e-16
1.6634e-13
5.7317e-16
8.0256e-16
8.5489e-14
2.6116e-12
5.359e-16
1.3452e-15
2.1246e-13
3.344e-16
3.2447e-15
1.4909e-13
3.5027e-16
1.0124e-14
2.2852e-14
