3.8885e-05,0.013109,0.14637,0.050201,0.02307,0.20381,-1,0.4477,0.44752,0.95211,0.017648
3.4805e-05,0.0018007,-1,-1,-1,0.07706,0.19023,42.068,-1,0.10284,0.10277
4.1658e-05,0.0777,0.11046,0.016606,0.072534,-1,-1,-1,-1,0.17355,0.40073
0.0003579,0.01388,0.024139,-1,0.0090461,0.050422,-1,0.0036296,0.048135,0.32207,0.62686
0.00032251,0.016479,0.027896,-1,-1,0.015568,-1,-1,0.29918,0.17168,0.056732
0.00022274,0.012796,-1,-1,-1,0.051297,0.56779,-1,-1,-1,-1
2.9883e-05,0.10674,0.00010332,0.15034,-1,-1,-1,0.31617,-1,-1,-1
4.9777e-05,0.073023,0.070622,0.067444,0.040903,0.072666,-1,0.035775,0.0054242,-1,-1
2.4014e-05,0.095829,0.0060932,0.038153,0.0069803,0.016717,0.056664,0.10241,0.3163,-1,-1
0.0011649,0.016298,0.12129,0.055432,0.0013528,0.09558,0.010754,12.297,0.36291,-1,0.37258
0.00018452,0.028852,0.022243,0.052816,0.3852,0.010626,0.037928,-1,0.0055431,0.15743,-1
8.1277e-05,0.034379,0.011443,0.65466,0.014224,-1,0.17729,-1,0.060858,0.082166,-1
0.00019009,0.10547,0.023621,0.018602,-1,0.045999,-1,-1,-1,0.40492,0.040119
0.11699,0.018847,-1,-1,-1,-1,-1,0.17997,-1,0.12818,0.71001
0.00012318,0.002501,0.18494,0.016728,0.033113,0.068008,0.194,0.0091997,-1,0.13188,0.5846
0.00047987,0.058427,0.019978,0.11834,0.016082,-1,0.59254,-1,0.98956,-1,-1
6.3804e-05,0.12865,0.007917,0.0041577,0.14974,0.021349,0.064283,0.14768,-1,0.014677,0.91118
0.00011097,0.006359,-1,11.939,1.1874,0.063118,0.18883,0.019477,-1,-1,0.26136
0.00012691,0.23214,0.017858,-1,0.058361,-1,0.29557,-1,0.014667,-1,-1
0.037544,-1,0.31351,0.031813,0.18079,0.079475,0.10313,-1,0.043986,1.2524,-1
1.8598e-05,0.010598,2.0152,0.090119,9.6749,0.067484,-1,-1,0.13302,-1,-1
0.0048074,0.095743,0.0097836,0.097504,0.13769,0.049164,-1,-1,1.2342,7.0571,-1
6.0972e-05,0.11853,0.036814,0.031696,0.0038807,2.7748,0.20168,-1,-1,0.11751,0.077303
0.00014122,0.0034715,-1,-1,-1,-1,-1,-1,-1,2.0121,5.4377
6.4175e-05,0.002177,0.26235,-1,0.10247,0.058897,-1,0.13401,-1,0.28261,0.23559
0.0047867,0.19758,0.00063328,0.043694,0.13907,0.065466,-1,0.048932,0.89976,0.14841,0.19867
0.0011016,0.0074098,0.025545,-1,0.053295,-1,-1,0.072226,-1,0.011132,0.018043
7.584e-05,0.010163,0.071769,0.0011575,0.14156,-1,0.045444,-1,0.63872,0.039626,2.2351
8.0303e-05,0.0035898,0.010859,-1,0.082195,-1,0.026204,-1,0.06952,0.08904,-1
7.744e-05,0.024173,0.15706,0.59757,0.016073,0.014309,0.035715,-1,11.056,0.00063351,-1
0.0024712,-1,0.57717,-1,-1,0.44817,-1,-1,-1,0.5967,0.40399
0.00011162,0.0057384,0.023915,0.052026,0.00016213,0.003817,-1,0.46901,-1,9.195,0.13046
3.586e-05,0.0070351,0.16892,0.0037676,-1,-1,0.0028167,-1,0.024757,0.24393,0.052456
4.0599e-06,0.061779,0.094197,0.015146,0.030181,-1,-1,0.61892,0.11184,-1,-1
0.00012143,0.12817,0.0695,0.091035,-1,-1,-1,-1,-1,0.27053,3.3869
9.4829e-06,0.0029744,-1,0.14605,0.002567,0.056671,-1,0.020345,0.0030312,0.058196,-1
1.1205e-05,33.564,-1,-1,-1,0.10908,0.051698,-1,-1,-1,0.083726
0.0017652,0.020827,0.02673,-1,0.087243,0.19891,0.18805,-1,-1,-1,0.2289
0.00034067,0.96647,0.0072935,0.10871,0.26669,-1,0.0057684,-1,-1,0.12387,-1
8.8811e-05,0.00834,0.035655,0.10641,0.01822,0.033503,0.28654,0.11218,-1,0.47142,0.53882
8.9692e-05,0.057718,0.024298,0.13549,8.9895,0.017946,0.036103,0.015138,-1,-1,-1
6.418e-06,0.021728,0.18024,0.051455,0.051773,0.013604,0.060415,-1,0.032448,-1,0.10274
1.7932e-05,0.015337,0.072867,-1,-1,0.015803,0.035579,-1,0.62703,0.15285,20.045
4.5194e-05,0.0027875,0.54686,0.30902,0.17559,0.056409,-1,0.74786,0.21301,18.677,17.811
9.3737e-06,0.063622,0.38912,0.031473,0.11451,-1,-1,0.39332,-1,0.065152,0.098317
3.3147e-05,0.06951,0.025777,0.015656,0.067712,0.024348,0.005805,0.068544,0.013595,-1,7.5738
4.4486e-05,0.046361,0.011158,0.04132,0.27008,0.10425,0.0063554,0.15565,-1,-1,0.21366
0.00027341,2.6091,0.088202,-1,-1,0.030643,0.0077572,0.12977,-1,27.639,0.011894
0.00016661,0.30058,0.068041,-1,-1,0.080111,0.2654,-1,-1,-1,-1
0.0047599,0.082052,-1,0.005084,0.14903,0.18524,-1,-1,0.12209,-1,-1
0.00047821,0.016199,0.08465,-1,0.02903,-1,0.13862,0.074014,-1,0.066374,-1
9.034e-05,0.038593,0.012765,0.029756,0.12955,0.015513,-1,-1,-1,0.0666,-1
6.933e-05,0.26192,0.010436,0.19509,0.022745,23.985,0.022626,-1,3.4731,-1,0.17938
6.115e-05,0.0047103,0.028146,0.0061181,0.09854,0.055943,0.05198,0.12148,-1,-1,0.10046
5.8502e-06,0.0064546,1.8417,-1,-1,0.60348,-1,-1,-1,0.029083,0.041953
1.2398e-05,0.0078404,0.0024817,0.033476,0.11057,-1,0.06007,0.11942,-1,-1,-1
0.00043655,0.15638,0.077554,0.41457,0.017888,-1,-1,0.23671,-1,-1,-1
9.8132e-05,0.0084697,0.10155,-1,0.15273,0.0062754,0.034354,0.27084,-1,-1,-1
2.5522e-05,-1,0.0022069,0.38237,16.094,0.021881,0.45356,0.021348,-1,10.977,0.066822
0.00020294,0.0065139,0.0591,0.053827,0.10978,0.066249,0.021153,0.088948,0.15459,-1,28.447
0.00049134,0.16453,0.010457,0.060968,0.066265,0.0070626,0.15377,0.30827,-1,0.052355,-1
9.0629e-05,0.033201,0.031923,-1,-1,-1,0.10871,0.063977,1.1404,0.17481,0.1426
0.00021503,0.010888,0.23574,-1,0.21639,0.048437,0.094718,0.83344,-1,0.3473,-1
6.4207e-05,-1,0.0041388,-1,-1,-1,0.072979,-1,0.032456,0.012698,0.80554
4.4374e-05,0.0066176,0.002737,-1,0.1984,0.077302,-1,1.9417,-1,0.10695,-1
5.5521e-05,0.043952,0.017145,0.029445,0.11603,0.0085219,0.021861,0.062017,-1,0.35285,0.38604
0.0086516,-1,0.008702,0.16523,0.091125,0.0028293,-1,-1,0.024559,0.19836,0.1674
3.1501e-06,-1,-1,0.22223,0.070047,-1,0.27955,0.068534,-1,-1,0.075445
3.9581e-05,0.01533,0.051454,1.0756,0.013371,0.1082,-1,0.037986,1.4522,-1,0.11322
0.00052693,0.0031963,-1,-1,0.018584,0.64755,0.35605,0.19929,-1,8.5389,0.094467
0.00011192,0.012599,-1,-1,0.090295,30.086,0.011673,0.76398,0.034309,0.019302,-1
4.6973e-06,0.10358,-1,0.0055275,0.043484,-1,0.039531,-1,0.078636,-1,0.46087
6.7666e-05,0.040321,0.066646,0.036968,0.0020003,0.26304,0.029182,-1,-1,-1,-1
0.00024908,0.0030247,0.013893,0.053736,0.051262,-1,-1,0.040188,0.11391,-1,0.13991
0.0009259,0.0058014,0.47515,0.023779,0.79868,-1,3.3269,0.43907,0.0177,-1,-1
1.2085e-05,0.12737,0.0047657,-1,-1,0.083571,-1,0.0074162,0.074041,0.12861,0.04526
5.0241e-05,0.027993,-1,0.0029593,0.030693,0.17721,0.23329,0.40958,0.038854,0.13133,0.087864
0.00015394,0.0091961,-1,0.061271,0.018951,0.094264,0.187,-1,0.047114,0.089541,-1
-1,0.032281,0.034932,-1,0.015065,0.02501,-1,0.052851,-1,-1,1.189
9.3086e-05,0.082532,0.0291,0.047243,0.00098016,-1,-1,0.084158,0.034085,0.004109,0.09916
1.0278e-05,0.019259,-1,0.014911,0.035309,0.03923,0.39804,0.032322,-1,-1,-1
0.00019077,0.0016988,0.01545,0.067932,0.053058,-1,-1,-1,0.018326,0.0092039,0.16716
1.9667e-06,0.052828,-1,0.010525,0.0061292,0.027179,-1,0.032145,0.084535,0.0075392,-1
6.4406e-06,0.050388,0.011406,0.7093,-1,0.091611,0.043041,0.038079,-1,0.047571,0.083065
0.00051474,0.0045472,0.031328,0.10815,-1,0.67345,0.10524,0.07375,0.4876,0.1283,-1
7.603e-05,0.0099556,0.28543,-1,-1,-1,0.020375,0.033427,0.060153,-1,0.039255
0.00082572,0.053153,0.01127,0.0088949,0.016778,-1,0.038264,-1,0.32359,5.4493,-1
0.00021327,0.022902,0.015621,0.0035751,0.029075,0.29804,25.621,-1,-1,-1,0.22983
2.8951e-05,0.0036675,5.2564,0.10437,0.04313,0.27961,0.033954,-1,-1,-1,-1
0.00061861,0.0278,0.10724,0.087608,0.07018,-1,0.03129,-1,-1,-1,-1
4.2449e-05,0.028308,0.04618,0.083095,0.017539,0.097357,0.016864,-1,3.9775,0.18248,0.012579
0.00053638,0.014953,0.046015,0.015158,0.011665,0.032119,0.01315,0.042651,-1,10.264,0.19246
0.00057321,0.007322,0.021964,0.005947,-1,-1,-1,0.25312,0.01221,-1,1.3254
9.6965e-05,0.032838,3.0253,0.0004835,0.00011852,-1,0.047464,-1,-1,0.74927,-1
4.7791e-05,0.0032965,0.0036603,0.017642,6.3268,-1,0.028203,0.033617,0.4865,0.025392,0.016742
5.6605e-05,0.008544,0.12285,-1,-1,0.013515,0.0027197,0.015787,0.11829,-1,0.16332
0.0016473,0.011099,0.00083599,0.0092849,0.1289,0.017341,0.0041468,0.0068103,-1,0.015067,-1
3.6504e-05,0.11369,0.010991,-1,0.0068374,0.045597,0.99818,1.5763,-1,0.014402,-1
0.00029781,-1,0.011673,0.040557,0.013233,0.20169,0.37861,0.065045,0.11263,-1,0.12361
0.00083571,0.0076787,0.16724,0.011159,-1,0.033966,-1,0.055888,0.050255,0.11978,0.15144
0.00060637,0.055866,0.23464,-1,3.7775,0.055623,-1,-1,0.091666,0.55129,-1
0.0012789,0.0078825,35.822,0.009458,-1,0.0065578,0.14369,0.10437,-1,-1,-1
0.0070933,0.0030567,0.0038767,0.032843,0.02673,0.12869,0.026341,0.095588,-1,-1,-1
6.8716e-05,0.0015763,0.052197,-1,-1,0.012391,0.49033,0.03991,-1,-1,-1
0.00040916,0.00012638,-1,0.0087443,0.064998,-1,0.14958,0.097105,0.037781,-1,0.022472
0.00035366,0.16847,-1,0.051087,-1,-1,1.3233,0.024461,0.037695,0.99022,-1
3.1028e-05,0.034343,0.0020614,0.46362,0.072801,0.06159,-1,0.04567,-1,0.0035277,-1
0.00089542,0.0046744,0.038612,-1,0.063559,0.0014958,0.087004,-1,0.1777,-1,-1
0.0003689,0.01167,-1,0.5495,0.30916,0.067195,0.0048732,-1,0.1909,0.039496,0.26759
0.00061772,0.033852,-1,0.021484,0.89188,0.10104,0.10736,0.02958,-1,-1,0.056718
1.2755e-05,0.020474,0.0075472,-1,-1,-1,-1,0.077291,0.021034,0.18024,-1
0.00016444,0.0057628,0.014497,-1,0.00022755,0.22302,0.02152,-1,6.9822,-1,0.56076
0.008194,0.062884,0.040534,0.39671,0.029565,0.081839,0.12271,0.17485,-1,0.065089,-1
1.4532e-05,0.011012,0.012339,-1,-1,0.010023,-1,-1,-1,0.6574,0.080432
0.00013482,0.1043,-1,0.023268,-1,0.044433,0.24059,-1,-1,-1,-1
1.9559e-05,0.0081239,0.0029044,-1,0.099242,0.00485,0.064068,0.0019745,0.0011974,-1,-1
0.00010135,0.090553,0.0018026,0.024703,0.31947,-1,-1,1.4453,0.089628,-1,-1
0.0049763,0.0036378,0.038956,0.32515,0.97111,0.27544,-1,1.5458,-1,1.2325,0.030271
6.0075e-05,0.031979,17.029,0.062594,0.17411,-1,-1,-1,0.27513,0.092003,-1
5.4175e-05,0.039547,0.028898,-1,1.3068,-1,0.098426,-1,0.0040588,0.10041,-1
1.5181e-05,-1,0.021936,-1,0.0067136,0.072014,0.036175,-1,0.03235,-1,0.31265
0.0001555,0.0079887,0.0096975,0.1813,0.4147,0.0079279,0.20557,0.0012899,-1,0.099823,-1
0.023676,0.25306,-1,0.0026286,-1,0.2554,0.023359,0.25846,-1,0.12462,-1
2.2025e-05,0.023678,0.084041,0.015111,0.0060273,0.22929,-1,-1,0.27207,-1,-1
0.00025409,0.0046571,0.020255,0.037242,-1,0.027654,-1,0.031107,-1,-1,0.050836
0.00017415,0.012169,0.092507,0.16197,1.8122,-1,-1,0.092555,0.056745,0.26219,-1
0.00011987,0.0066134,0.354,0.29101,0.42084,-1,0.056464,-1,0.35316,-1,0.2401
3.1427e-05,0.027852,-1,-1,-1,0.012367,0.16972,0.022177,-1,-1,0.44141
0.00019153,0.0014524,0.45136,0.029384,0.016028,-1,-1,-1,0.026073,0.014015,-1
0.0018919,0.032662,0.0099718,0.037135,-1,-1,-1,0.028529,-1,-1,-1
4.5146e-05,0.073205,0.0059672,0.072279,0.26131,0.045538,0.11568,2.6718,-1,0.10636,0.059493
0.00013898,0.010067,-1,0.024788,0.010371,0.065446,0.11421,0.10653,-1,0.18991,0.095731
0.00017244,0.0046909,0.022327,0.1731,0.20606,-1,-1,0.19792,0.049525,0.01435,-1
9.0703e-05,0.018807,0.0048293,0.026579,0.082824,-1,-1,-1,-1,-1,-1
0.00010323,0.022762,0.018828,-1,-1,0.49077,-1,-1,0.12972,-1,-1
0.00015231,0.0086234,0.027992,-1,0.50511,0.11752,0.059517,1.7822,-1,0.15844,0.093154
0.01271,-1,0.025577,0.0036266,0.12426,0.082917,0.16076,0.46715,0.19741,-1,0.0052531
0.00069846,0.034207,0.06523,0.15114,-1,-1,-1,0.047279,0.038224,-1,-1
0.00073481,0.061854,0.0077421,0.037857,0.19438,-1,0.013935,-1,-1,0.21109,0.49329
9.6669e-05,0.011656,0.004392,0.54218,34.305,0.029201,0.26304,-1,-1,-1,1.8346
0.00012528,0.0024617,0.041541,0.0019423,0.13788,0.031225,0.11948,0.051306,-1,0.023731,0.10173
4.3212e-05,0.065832,0.032925,0.062459,-1,0.020955,-1,-1,-1,-1,0.090505
9.9893e-05,0.0013126,0.018768,0.008504,0.0028009,0.012516,-1,-1,97.436,-1,56.046
8.8489e-05,0.013518,-1,0.0026711,0.072656,-1,0.10583,0.13092,0.10285,0.078437,-1
0.00028142,0.010296,0.068551,0.0032448,0.083259,0.037333,-1,0.22291,0.086526,0.19384,0.025058
0.006541,0.025235,0.0064945,0.052659,0.04012,-1,-1,0.0065041,-1,-1,0.03068
0.0002206,-1,3.0576,0.022579,0.28535,-1,0.027042,0.30804,7.0814,0.16947,0.03615
0.00011841,0.0079567,-1,0.1294,0.013729,0.23204,0.098471,9.279,-1,0.71914,-1
0.00041339,0.038898,0.028719,0.0058296,0.22556,0.11828,-1,0.40498,-1,-1,-1
8.2393e-06,0.0012313,0.010085,0.0097101,0.032715,0.030427,0.11421,-1,0.12185,-1,-1
7.222e-05,0.0017776,0.12856,0.0078173,0.022126,0.011057,2.384,0.025167,-1,-1,-1
3.5976e-05,0.067118,0.27238,0.05604,0.1169,0.051329,-1,0.017391,-1,0.1209,8.1609
0.00019454,0.40405,0.045739,-1,18.356,-1,0.07512,-1,0.0707,0.1096,-1
8.3491e-05,0.045301,-1,-1,0.035858,0.014829,0.039386,-1,0.43695,-1,0.070422
0.00040515,0.034582,0.01107,0.031532,0.041152,0.20318,-1,0.008654,8.8055,0.14769,8.1501
0.0012991,0.0055129,0.0010411,0.024405,0.097182,0.053441,0.062625,8.9309,0.18107,-1,-1
0.00024197,0.00068676,0.0088521,0.00016823,0.20674,0.078488,-1,-1,-1,-1,-1
4.8554e-05,0.035131,0.042137,0.27629,0.0027459,-1,0.04268,-1,0.020365,0.063504,0.49845
0.00014497,0.03465,0.0024773,-1,0.0065479,0.0012393,-1,0.13483,0.71016,-1,0.085882
2.5995e-05,0.043364,0.90511,0.024228,0.047934,0.32527,0.020716,0.44866,2.1565,0.062019,0.039479
0.00084557,0.01626,0.0058174,0.0081273,-1,-1,0.02726,0.11204,-1,-1,0.16577
0.00020028,0.012963,-1,0.0047599,0.013144,0.18867,0.073363,-1,0.022889,0.011175,0.27989
8.1098e-05,0.0017523,0.021026,-1,0.060036,0.51658,0.019678,-1,0.070939,0.1872,0.099025
0.0001709,0.0055318,0.022108,0.059334,-1,0.079421,-1,-1,-1,-1,-1
8.4398e-06,0.034553,0.26821,0.13191,0.33301,-1,0.14792,3.2255,-1,-1,0.1747
0.00023239,0.023624,0.0015248,0.0779,5.179,0.071284,0.55994,-1,-1,0.20129,0.058235
7.4341e-05,0.0085464,0.11144,6.2667,0.067927,-1,0.32013,0.25451,-1,0.87329,0.30018
0.00020167,0.036133,0.0052132,0.069431,-1,0.26494,-1,-1,-1,-1,0.021062
0.00013229,0.0018709,0.00061878,0.10929,0.12701,0.014992,-1,0.07236,0.020236,0.018043,-1
1.1067e-06,-1,0.02789,0.0015313,0.15268,-1,0.21147,-1,-1,-1,0.030464
2.178e-05,0.47756,0.076339,0.047418,0.042081,0.77893,0.27269,0.0088494,-1,0.1035,-1
0.00021706,0.0039042,0.032921,0.10693,0.20161,-1,0.03145,-1,-1,0.06447,-1
6.3501e-05,0.039,0.0010491,-1,-1,-1,0.031168,-1,0.035224,0.088013,0.066916
0.00018647,0.0029584,0.0020701,0.017277,0.11323,0.04949,-1,0.0088758,0.14414,0.27417,0.21206
0.00035818,0.063726,0.0011729,-1,-1,0.49667,0.11378,0.023304,0.20048,-1,-1
2.905e-05,0.0018777,0.015342,0.014599,0.16637,0.046534,-1,0.20211,-1,0.012394,-1
2.2555e-05,0.14947,0.011596,-1,-1,0.041985,0.76437,-1,-1,0.052452,0.05089
9.1979e-05,0.02802,0.020351,0.044609,0.043692,0.22858,-1,-1,0.0091189,5.0571,0.89641
1.8859e-05,-1,0.010991,0.006009,0.023331,-1,-1,-1,-1,0.25776,0.17407
0.0001708,0.02318,0.010865,0.14022,0.28659,0.27256,8.811,0.027394,0.11232,-1,-1
0.00031851,0.014339,0.24773,-1,0.0074392,0.12934,0.044163,0.46326,0.18649,-1,0.11122
3.1799e-05,0.0026292,-1,0.00031138,0.039036,0.036424,-1,0.081343,-1,-1,0.010532
7.9789e-05,-1,0.016267,0.026613,-1,0.011452,0.23299,0.016506,-1,-1,-1
1.283e-07,0.26752,0.019126,0.017375,-1,0.018552,0.046281,0.088134,0.18376,-1,-1
0.00010786,0.060743,-1,0.019006,1.3164,-1,0.15564,0.049902,10.233,129,0.037688
2.1302e-06,0.0081191,0.05773,-1,-1,0.042887,0.1087,0.12671,-1,-1,-1
4.8754e-05,0.037535,0.054622,0.20334,0.03427,0.086901,-1,4.1627,-1,0.024521,-1
9.431e-05,0.22545,0.089148,0.0076492,0.033613,0.0084239,-1,0.28492,0.032338,0.075327,0.014392
0.0012138,-1,0.12427,0.030535,4.9039,0.1006,0.0346,0.052785,-1,22.55,-1
6.0111e-05,0.012073,0.0079318,-1,-1,0.017736,-1,-1,-1,0.16239,-1
5.9948e-05,-1,0.053572,0.13047,0.022782,0.06559,0.089676,-1,-1,-1,0.46896
4.9849e-05,0.1375,0.032952,-1,-1,-1,0.36291,-1,-1,-1,-1
0.0001738,0.03407,0.011092,0.11911,0.040201,0.02022,0.070052,-1,0.45142,-1,-1
0.00024946,-1,0.016107,0.011023,0.031961,0.19715,-1,-1,0.009183,-1,-1
0.00029785,0.025759,-1,0.015242,0.057522,-1,0.017471,4.7586,0.64742,-1,-1
